,movieId,title,genres,imdbId,tmdbId,budget,tmdb_rating,vote_count,revenue,popularity
999,1301,Forbidden Planet (1956),Drama|Sci-Fi,49223,830.0,1900000.0,7.2,956.0,3250000.0,2.0695
1000,1302,Field of Dreams (1989),Children|Drama|Fantasy,97351,2323.0,15000000.0,7.1,1528.0,84431625.0,2.5605
1001,1303,"Man Who Would Be King, The (1975)",Adventure|Drama,73341,983.0,8000000.0,7.5,645.0,12678.0,1.958
1002,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,64115,642.0,6000000.0,7.6,2240.0,102308889.0,3.5076
1003,1305,"Paris, Texas (1984)",Drama|Romance,87884,655.0,1750000.0,8.1,1937.0,2181987.0,4.3366
1004,1306,Until the End of the World (Bis ans Ende der Welt) (1991),Adventure|Drama|Sci-Fi,101458,10341.0,23000000.0,6.8,205.0,0.0,1.2531
1005,1307,When Harry Met Sally... (1989),Comedy|Romance,98635,639.0,16000000.0,7.4,4181.0,92823546.0,3.9212
1006,1310,Hype! (1996),Documentary,116589,30180.0,0.0,7.4,56.0,0.0,0.7583
1007,1312,Female Perversions (1996),Drama,116293,41801.0,0.0,5.1,47.0,0.0,0.7601
1008,1318,Blue Juice (1995),Comedy|Drama,112537,18762.0,0.0,4.0,36.0,0.0,0.5451
1009,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,103644,8077.0,50000000.0,6.37,5845.0,159773545.0,5.4126
1010,1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,82010,814.0,10000000.0,7.4,2482.0,31973249.0,3.7312
1011,1322,Amityville 1992: It's About Time (1992),Horror,103678,41671.0,0.0,4.6,120.0,0.0,0.6693
1012,1323,Amityville 3-D (1983),Horror,85159,27214.0,6000000.0,4.5,223.0,6333135.0,1.1823
1013,1324,Amityville: Dollhouse (1996),Horror,115535,52263.0,0.0,4.4,102.0,0.0,0.5271
1014,1325,Amityville: A New Generation (1993),Horror,106262,33519.0,1500000.0,4.1,87.0,0.0,1.1852
1015,1326,Amityville II: The Possession (1982),Horror,83550,16235.0,5000000.0,5.686,355.0,12534817.0,2.2132
1016,1327,"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller,78767,11449.0,4700000.0,6.29,935.0,86432000.0,2.5391
1017,1328,"Amityville Curse, The (1990)",Horror,99030,41848.0,750000.0,3.9,110.0,0.0,0.4398
1018,1329,Blood for Dracula (Andy Warhol's Dracula) (1974),Horror,71233,25944.0,0.0,5.8,161.0,0.0,0.6562
1019,1330,April Fool's Day (1986),Horror,90655,24913.0,5000000.0,6.052,345.0,0.0,0.8397
1020,1331,Audrey Rose (1977),Horror,75704,49126.0,0.0,5.6,134.0,0.0,0.65
1021,1332,"Believers, The (1987)",Horror|Thriller,92632,32076.0,13000000.0,6.0,159.0,18753438.0,0.8206
1022,1333,"Birds, The (1963)",Horror|Thriller,56869,571.0,2500000.0,7.5,4163.0,11500000.0,3.6087
1023,1334,"Blob, The (1958)",Horror|Sci-Fi,51418,8851.0,110000.0,6.2,615.0,4000000.0,2.2403
1024,1335,Blood Beach (1981),Horror|Mystery,82083,37843.0,2000000.0,4.9,77.0,0.0,0.5138
1025,1336,Body Parts (1991),Horror|Thriller,101492,32146.0,0.0,5.8,116.0,0.0,0.8192
1026,1337,"Body Snatcher, The (1945)",Drama|Horror|Thriller,37549,30346.0,125000.0,7.013,189.0,0.0,0.3828
1027,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,103874,6114.0,40000000.0,7.4,5276.0,215862692.0,4.8448
1028,1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Drama|Horror|Sci-Fi,26138,229.0,393750.0,7.5,999.0,2000000.0,1.8514
1029,1341,Burnt Offerings (1976),Horror,74258,13549.0,0.0,6.6,243.0,0.0,0.9742
1030,1342,Candyman (1992),Horror|Thriller,103919,9529.0,6000000.0,6.618,1646.0,25792310.0,2.379
1031,1343,Cape Fear (1991),Thriller,101540,1598.0,35000000.0,7.3,3508.0,182300000.0,3.3465
1032,1344,Cape Fear (1962),Crime|Drama|Thriller,55824,11349.0,35000000.0,7.4,587.0,103000000.0,1.5009
1033,1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,74285,7340.0,1800000.0,7.3,3934.0,33800000.0,5.4949
1034,1346,Cat People (1982),Drama|Fantasy|Horror,83722,6217.0,12500000.0,6.1,518.0,21000000.0,1.5326
1035,1347,"Nightmare on Elm Street, A (1984)",Horror|Thriller,87800,377.0,1800000.0,7.3,5264.0,57004513.0,7.8619
1036,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,13442,653.0,0.0,7.7,2216.0,19054.0,4.9585
1037,1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),Horror,91651,28198.0,0.0,6.2,58.0,0.0,0.9966
1038,1350,"Omen, The (1976)",Horror|Mystery|Thriller,75005,794.0,2800000.0,7.409,2177.0,60922980.0,4.0873
1039,1351,Blood and Wine (Blood & Wine) (1996),Crime|Drama|Thriller,115710,31640.0,26000000.0,5.7,168.0,1094668.0,0.6147
1040,1352,Albino Alligator (1996),Crime|Thriller,115495,8744.0,6000000.0,5.7,154.0,339471.0,0.4424
1041,1353,"Mirror Has Two Faces, The (1996)",Comedy|Drama|Romance,117057,25189.0,42000000.0,6.7,337.0,41083864.0,1.3401
1042,1354,Breaking the Waves (1996),Drama|Mystery,115751,145.0,7500000.0,7.471,1003.0,23000000.0,1.785
1043,1355,Nightwatch (1997),Horror|Thriller,119791,2212.0,10000000.0,6.0,398.0,1179002.0,1.1409
1044,1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller,117731,199.0,46000000.0,7.289,1795.0,146027888.0,2.9919
1045,1357,Shine (1996),Drama|Romance,117631,7863.0,5500000.0,7.4,657.0,35892330.0,0.9407
1046,1358,Sling Blade (1996),Drama,117666,12498.0,1200000.0,7.5,799.0,34100000.0,1.9273
1047,1359,Jingle All the Way (1996),Children|Comedy,116705,9279.0,60000000.0,6.0,2709.0,129800000.0,2.2011
1048,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,117293,17204.0,0.0,7.6,184.0,0.0,0.308
1049,1363,"Preacher's Wife, The (1996)",Drama,117372,21539.0,40000000.0,5.8,231.0,48100000.0,1.2652
1050,1365,Ridicule (1996),Drama,117477,12709.0,3000000.0,6.95,209.0,2503829.0,0.8281
1051,1366,"Crucible, The (1996)",Drama,115988,20539.0,25000000.0,6.6,507.0,7343114.0,1.756
1052,1367,101 Dalmatians (1996),Adventure|Children|Comedy,115433,11674.0,54000000.0,5.9,3433.0,320689294.0,4.6229
1053,1370,Die Hard 2 (1990),Action|Adventure|Thriller,99423,1573.0,70000000.0,6.957,5939.0,240031094.0,5.7925
1054,1371,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi,79945,152.0,44000000.0,6.5,1762.0,139346243.0,3.1787
1055,1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi,102975,174.0,27000000.0,7.0,1285.0,96888996.0,2.0642
1056,1373,Star Trek V: The Final Frontier (1989),Action|Sci-Fi,98382,172.0,33000000.0,5.7,1193.0,63000000.0,2.4052
1057,1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,84726,154.0,12000000.0,7.5,1945.0,96594943.0,2.6397
1058,1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,88170,157.0,18000000.0,6.6,1385.0,87000000.0,1.8307
1059,1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,92007,168.0,21000000.0,7.146,1502.0,133000000.0,3.4785
1060,1377,Batman Returns (1992),Action|Crime,103776,364.0,80000000.0,6.932,6640.0,280000000.0,6.1009
1061,1378,Young Guns (1988),Action|Comedy|Western,96487,11967.0,13000000.0,6.6,942.0,44700000.0,2.2881
1062,1379,Young Guns II (1990),Action|Western,100994,9086.0,20000000.0,6.5,547.0,59000000.0,1.4059
1063,1380,Grease (1978),Comedy|Musical|Romance,77631,621.0,6000000.0,7.381,7313.0,396271103.0,7.4913
1064,1381,Grease 2 (1982),Comedy|Musical|Romance,84021,9037.0,13200000.0,5.2,691.0,15172313.0,2.0211
1065,1382,Marked for Death (1990),Action|Drama,100114,10173.0,12000000.0,6.1,535.0,46044400.0,2.0469
1066,1385,Under Siege (1992),Action|Drama|Thriller,105690,8845.0,35000000.0,6.3,1573.0,156563139.0,3.0526
1067,1387,Jaws (1975),Action|Horror,73195,578.0,7000000.0,7.663,10677.0,470653000.0,9.6543
1068,1388,Jaws 2 (1978),Horror|Thriller,77766,579.0,20000000.0,6.0,1943.0,187884000.0,2.5356
1069,1389,Jaws 3-D (1983),Action|Horror,85750,17692.0,20500000.0,4.5,1304.0,87987056.0,2.4325
1070,1390,My Fellow Americans (1996),Comedy,117119,17795.0,21500000.0,6.038,160.0,0.0,0.7877
1071,1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi,116996,75.0,70000000.0,6.411,5520.0,101371017.0,3.5877
1072,1392,Citizen Ruth (1996),Comedy|Drama,115906,13891.0,3000000.0,6.6,133.0,285112.0,0.2451
1073,1393,Jerry Maguire (1996),Drama|Romance,116695,9390.0,50000000.0,6.965,3366.0,273600000.0,3.4133
1074,1394,Raising Arizona (1987),Comedy,93822,378.0,6000000.0,7.054,2146.0,29180280.0,2.7634
1075,1395,Tin Men (1987),Comedy|Drama,94155,10896.0,0.0,6.339,127.0,0.0,0.558
1076,1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,105435,2322.0,23000000.0,6.9,936.0,105232691.0,6.0258
1077,1397,Bastard Out of Carolina (1996),Drama,115633,41240.0,0.0,7.2,75.0,0.0,0.7796
1078,1398,In Love and War (1996),Romance|War,116621,26949.0,0.0,6.0,143.0,25372294.0,0.6815
1079,1399,Marvin's Room (1996),Drama,116999,9819.0,23000000.0,6.719,597.0,12803305.0,1.416
1080,1401,Ghosts of Mississippi (1996),Drama,116410,31908.0,30000000.0,6.6,147.0,13323144.0,0.6818
1081,1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime,115641,3179.0,12000000.0,6.6,713.0,63118386.0,1.2888
1082,1406,La Cérémonie (1995),Crime|Drama|Mystery|Thriller,112769,1802.0,0.0,7.273,353.0,10882920.0,1.3999
1083,1407,Scream (1996),Comedy|Horror|Mystery|Thriller,117571,4232.0,14000000.0,7.41,7215.0,173046663.0,9.7259
1084,1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,104691,9361.0,40000000.0,7.4,3145.0,75505856.0,4.0576
1085,1409,Michael (1996),Comedy|Drama|Fantasy|Romance,117038,2928.0,20000000.0,5.7,637.0,119700000.0,1.2765
1086,1411,Hamlet (1996),Crime|Drama|Romance,116477,10549.0,18000000.0,7.3,481.0,4700000.0,1.8384
1087,1412,Some Mother's Son (1996),Drama,117690,58102.0,0.0,6.7,37.0,0.0,0.4407
1088,1413,"Whole Wide World, The (1996)",Drama,118163,18451.0,1300000.0,6.6,48.0,0.0,0.9992
1089,1414,Mother (1996),Comedy,117091,27265.0,0.0,6.7,80.0,19100000.0,0.838
1090,1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,118100,49935.0,0.0,6.17,44.0,0.0,0.5419
1091,1416,Evita (1996),Drama|Musical,116250,8818.0,55000000.0,6.1,482.0,141047179.0,1.3221
1092,1417,"Portrait of a Lady, The (1996)",Drama,117364,36758.0,0.0,6.0,236.0,3692836.0,1.2219
1093,1419,Walkabout (1971),Adventure|Drama,67959,36040.0,1000000.0,7.3,406.0,0.0,1.3936
1094,1422,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller,119731,9415.0,40000000.0,6.055,542.0,25804707.0,2.2973
1095,1423,Hearts and Minds (1996),Drama,116506,55146.0,500000.0,0.0,0.0,0.0,0.0698
1096,1425,Fierce Creatures (1997),Comedy,119115,12145.0,25000000.0,6.156,356.0,9381260.0,0.9996
1097,1426,Zeus and Roxanne (1997),Children,120550,42424.0,0.0,5.2,79.0,0.0,0.5708
1098,1427,Turbulence (1997),Action|Thriller,120390,34314.0,55000000.0,5.3,251.0,11466088.0,1.2301
1099,1428,Angel Baby (1995),Drama,112362,2892.0,0.0,6.6,20.0,0.0,0.3535
1100,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller,116704,9404.0,1500000.0,6.5,494.0,53168876.0,2.1382
1101,1430,Underworld (1996),Comedy|Thriller,120414,85242.0,0.0,5.2,20.0,0.0,1.0136
1102,1431,Beverly Hills Ninja (1997),Action|Comedy,118708,9622.0,18000000.0,5.6,772.0,31480022.0,1.6484
1103,1432,Metro (1997),Action|Comedy|Crime|Drama|Thriller,119664,8860.0,55000000.0,5.7,566.0,31987563.0,1.1208
1104,1437,"Cement Garden, The (1993)",Drama,106535,14832.0,0.0,6.8,97.0,322975.0,0.6765
1105,1438,Dante's Peak (1997),Action|Thriller,118928,9619.0,116000000.0,6.2,1897.0,178127760.0,3.0411
1106,1439,Meet Wally Sparks (1997),Comedy,119644,40506.0,12000000.0,4.8,48.0,4100000.0,0.6684
1107,1440,Amos & Andrew (1993),Comedy,106266,31000.0,0.0,5.4,158.0,9745803.0,0.6185
1108,1441,Benny & Joon (1993),Comedy|Romance,106387,4104.0,0.0,7.0,769.0,23202734.0,1.5623
1109,1442,Prefontaine (1997),Drama,119937,26306.0,8000000.0,6.567,82.0,589304.0,0.6668
1110,1445,McHale's Navy (1997),Comedy|War,119640,14908.0,0.0,4.5,72.0,4529843.0,0.6589
1111,1446,Kolya (Kolja) (1996),Comedy|Drama,116790,784.0,1031764.0,7.3,182.0,7566841.0,0.8241
1112,1447,Gridlock'd (1997),Crime,119225,12489.0,5000000.0,6.6,218.0,5600000.0,0.7767
1113,1449,Waiting for Guffman (1996),Comedy,118111,16448.0,4000000.0,7.0,248.0,2900000.0,0.7509
1114,1453,"Beautician and the Beast, The (1997)",Comedy|Romance,118691,17894.0,16000000.0,6.7,349.0,11486880.0,1.2546
1115,1454,SubUrbia (1997),Comedy|Drama,120238,28059.0,0.0,6.3,114.0,656747.0,0.4224
1116,1456,"Pest, The (1997)",Comedy,119887,17949.0,17000000.0,4.638,149.0,3600000.0,0.5716
1117,1457,Fools Rush In (1997),Comedy|Drama|Romance,119141,1968.0,20000000.0,6.5,559.0,42000000.0,1.0397
1118,1458,Touch (1997),Drama|Fantasy|Romance,120357,61563.0,5500000.0,5.8,41.0,387069.0,0.3833
1119,1459,Absolute Power (1997),Mystery|Thriller,118548,66.0,50000000.0,6.6,1120.0,50100000.0,2.8157
1120,1460,That Darn Cat (1997),Children|Comedy|Mystery,120317,20735.0,0.0,5.0,90.0,0.0,0.8351
1121,1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy,120434,11419.0,25000000.0,6.0,653.0,36400360.0,1.4858
1122,1464,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,116922,638.0,15000000.0,7.6,2691.0,3836866.0,4.4125
1123,1465,Rosewood (1997),Action|Drama,120036,25624.0,30000000.0,6.5,105.0,13130349.0,0.5657
1124,1466,Donnie Brasco (1997),Crime|Drama,119008,9366.0,35000000.0,7.5,4516.0,124909762.0,3.8658
1125,1468,Booty Call (1997),Comedy|Romance,118750,21915.0,7000000.0,5.3,117.0,20050376.0,0.8812
1126,1473,Best Men (1997),Action|Comedy|Crime|Drama,118702,19952.0,1000000.0,5.3,56.0,0.0,0.5848
1127,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy,119432,9446.0,32000000.0,5.3,474.0,59927618.0,1.0426
1128,1475,Kama Sutra: A Tale of Love (1996),Romance,116743,28005.0,3000000.0,5.7,173.0,4109095.0,1.1566
1129,1476,Private Parts (1997),Comedy|Drama,119951,9403.0,28000000.0,6.46,346.0,41200000.0,1.0747
1130,1477,Love Jones (1997),Romance,119572,27322.0,10000000.0,7.5,65.0,12782749.0,0.5983
1131,1479,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller,120053,10003.0,68000000.0,6.1,1130.0,118100000.0,2.0996
1132,1480,Smilla's Sense of Snow (1997),Drama|Thriller,120152,9311.0,35000000.0,6.3,238.0,2372903.0,0.8523
1133,1483,Crash (1996),Drama|Thriller,115964,884.0,9000000.0,6.4,1163.0,2671855.0,4.2234
1134,1484,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance,116041,49806.0,600000.0,6.483,88.0,2099677.0,0.4974
1135,1485,Liar Liar (1997),Comedy,119528,1624.0,45000000.0,6.7,5783.0,302710615.0,6.0797
1136,1487,Selena (1997),Drama|Musical,120094,16052.0,20000000.0,7.7,1230.0,60000000.0,3.0141
1137,1488,"Devil's Own, The (1997)",Action|Drama|Thriller,118972,4477.0,90000000.0,6.2,1239.0,140807547.0,1.5714
1138,1489,Cats Don't Dance (1997),Animation|Children|Musical,118829,24662.0,32000000.0,7.2,190.0,3600000.0,1.1417
1139,1490,B*A*P*S (1997),Comedy,118663,18423.0,10000000.0,5.3,73.0,7240837.0,1.0595
1140,1493,Love and Other Catastrophes (1996),Romance,116931,76996.0,250000.0,5.5,25.0,0.0,0.3941
1141,1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children,120389,6499.0,10000000.0,5.7,286.0,9615840.0,1.4162
1142,1496,Anna Karenina (1997),Drama|Romance,118623,50512.0,35000000.0,6.0,145.0,858553.0,0.921
1143,1497,Double Team (1997),Action,119013,9405.0,30000000.0,5.146,772.0,48138337.0,1.7796
1144,1498,Inventing the Abbotts (1997),Drama|Romance,119381,12723.0,0.0,6.3,233.0,5926128.0,2.7883
1145,1499,Anaconda (1997),Action|Adventure|Thriller,118615,9360.0,45000000.0,5.2,2531.0,136885767.0,4.5983
1146,1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,119229,9434.0,15000000.0,6.932,940.0,31100000.0,1.2627
1147,1502,Kissed (1996),Drama|Romance,116783,21626.0,0.0,6.5,75.0,0.0,0.4637
1148,1503,8 Heads in a Duffel Bag (1997),Comedy,118541,13982.0,3000000.0,5.0,164.0,3602884.0,0.6232
1149,1507,Paradise Road (1997),Drama|War,119859,77223.0,16000000.0,6.4,87.0,2007100.0,0.8696
1150,1513,Romy and Michele's High School Reunion (1997),Comedy,120032,9611.0,20000000.0,6.2,539.0,29235353.0,1.3464
1151,1514,Temptress Moon (Feng Yue) (1996),Romance,116295,47694.0,0.0,6.8,31.0,0.0,0.3209
1152,1515,Volcano (1997),Action|Drama|Thriller,120461,10357.0,90000000.0,5.931,1554.0,122823468.0,2.4401
1153,1516,Children of the Revolution (1996),Comedy,115886,9977.0,0.0,5.6,19.0,0.0,0.2771
1154,1517,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy,118655,816.0,16500000.0,6.6,3483.0,67711748.0,3.9441
1155,1518,Breakdown (1997),Action|Thriller,118771,2163.0,36000000.0,6.9,964.0,50159144.0,3.376
1156,1519,Broken English (1996),Drama,115760,124680.0,0.0,5.9,8.0,0.0,0.1929
1157,1526,Fathers' Day (1997),Comedy,119109,12499.0,85000000.0,5.4,284.0,36000000.0,1.0706
1158,1527,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,119116,18.0,90000000.0,7.554,10944.0,263920180.0,8.9774
1159,1529,Nowhere (1997),Comedy|Drama,119809,1811.0,0.0,6.8,176.0,194201.0,1.2908
1160,1533,"Promise, The (La promesse) (1996)",Drama,117398,105045.0,0.0,6.5,15.0,0.0,0.3835
1161,1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance,117615,11239.0,0.0,7.3,155.0,0.0,0.8013
1162,1541,Addicted to Love (1997),Comedy|Romance,118556,2058.0,0.0,6.135,417.0,34673095.0,1.1615
1163,1542,Brassed Off (1996),Comedy|Drama|Romance,115744,9450.0,0.0,7.0,279.0,2576197.0,1.2461
1164,1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,119567,330.0,73000000.0,6.548,8543.0,618638999.0,0.6545
1165,1545,Ponette (1996),Drama,117359,38523.0,0.0,7.4,53.0,0.0,0.4583
1166,1546,Schizopolis (1996),Comedy,117561,16375.0,0.0,6.1,97.0,0.0,0.3055
1167,1547,Shiloh (1997),Children|Drama,120118,33660.0,0.0,5.7,71.0,0.0,0.4878
1168,1549,Rough Magic (1995),Drama|Romance,114303,45671.0,0.0,5.5,30.0,247202.0,0.5145
1169,1550,Trial and Error (1997),Comedy|Romance,120373,17770.0,0.0,5.4,80.0,0.0,0.3953
1170,1551,Buddy (1997),Adventure|Children|Drama,118787,15170.0,25000000.0,4.9,68.0,10113400.0,0.5925
1171,1552,Con Air (1997),Action|Adventure|Thriller,118880,1701.0,75000000.0,6.749,4300.0,224012234.0,5.4816
1172,1554,"Pillow Book, The (1996)",Drama|Romance,114134,26422.0,0.0,6.4,168.0,0.0,1.2084
1173,1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller,120179,1639.0,160000000.0,4.6,1667.0,164508066.0,2.1761
1174,1562,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller,118688,415.0,125000000.0,4.363,5080.0,238207122.0,4.711
1175,1564,For Roseanna (Roseanna's Grave) (1997),Comedy|Drama|Romance,120034,65889.0,0.0,6.6,33.0,123330.0,0.2033
1176,1565,Head Above Water (1996),Comedy|Thriller,116502,11103.0,0.0,6.0,151.0,0.0,0.5699
1177,1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,119282,11970.0,85000000.0,7.498,7527.0,252712101.0,10.7033
1178,1569,My Best Friend's Wedding (1997),Comedy|Romance,119738,8874.0,38000000.0,6.6,2699.0,299288605.0,2.0094
1179,1571,When the Cat's Away (Chacun cherche son chat) (1996),Comedy|Romance,115856,11956.0,0.0,6.2,93.0,0.0,0.2808
1180,1572,"Contempt (Mépris, Le) (1963)",Drama,57345,266.0,900000.0,7.1,852.0,528428.0,1.2953
1181,1573,Face/Off (1997),Action|Crime|Drama|Thriller,119094,754.0,80000000.0,7.0,5442.0,245700000.0,5.7597
1182,1574,Fall (1997),Romance,119098,37567.0,1000000.0,6.6,20.0,51266.0,1.2836
1183,1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,119654,607.0,90000000.0,7.203,13975.0,589400000.0,9.5851
1184,1581,Out to Sea (1997),Comedy,119848,18080.0,0.0,5.7,102.0,0.0,0.8215
1185,1582,Wild America (1997),Adventure|Children,120512,38225.0,0.0,6.1,103.0,0.0,0.4795
1186,1583,"Simple Wish, A (1997)",Children|Fantasy,120133,17834.0,28000000.0,5.5,166.0,8345056.0,0.7944
1187,1584,Contact (1997),Drama|Sci-Fi,118884,686.0,90000000.0,7.429,4582.0,171120329.0,5.9677
1188,1585,Love Serenade (1996),Comedy,116930,65046.0,0.0,6.1,24.0,0.0,0.2048
1189,1586,G.I. Jane (1997),Action|Drama,119173,4421.0,50000000.0,6.5,1713.0,48169156.0,2.6663
1190,1587,Conan the Barbarian (1982),Action|Adventure|Fantasy,82198,9387.0,20000000.0,6.8,2558.0,73951475.0,4.0694
1191,1588,George of the Jungle (1997),Children|Comedy,119190,10603.0,55000000.0,5.6,2111.0,174463257.0,2.5084
1192,1589,Cop Land (1997),Action|Crime|Drama|Thriller,118887,2142.0,15000000.0,6.8,1644.0,44862187.0,2.6574
1193,1590,Event Horizon (1997),Horror|Sci-Fi|Thriller,119081,8413.0,60000000.0,6.5,2924.0,26700000.0,4.3245
1194,1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,120177,10336.0,40000000.0,5.4,1371.0,87840042.0,2.0283
1195,1592,Air Bud (1997),Children|Comedy,118570,20737.0,3000000.0,5.6,473.0,23144499.0,1.8363
1196,1593,Picture Perfect (1997),Comedy|Romance,119896,9413.0,19000000.0,5.858,429.0,44300000.0,1.397
1197,1594,In the Company of Men (1997),Comedy|Drama,119361,14585.0,25000.0,6.7,155.0,2804473.0,0.2887
1198,1596,Career Girls (1997),Drama,118818,49462.0,0.0,6.5,73.0,0.0,0.3427
1199,1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,118883,8834.0,75000000.0,6.6,1499.0,137000000.0,3.5892
1200,1598,Desperate Measures (1998),Crime|Drama|Thriller,118966,9458.0,50000000.0,6.0,291.0,13800000.0,1.3824
1201,1599,Steel (1997),Action,120207,8854.0,16000000.0,4.3,261.0,1686429.0,0.8547
1202,1600,She's So Lovely (1997),Drama|Romance,120112,38295.0,18000000.0,5.9,118.0,7300000.0,0.5545
1203,1601,Hoodlum (1997),Crime|Drama|Film-Noir,119311,22073.0,30000000.0,6.415,199.0,23461013.0,1.8103
1204,1602,Leave It to Beaver (1997),Comedy,119509,37244.0,15000000.0,5.4,85.0,10925060.0,0.1865
1205,1603,Mimic (1997),Horror|Sci-Fi|Thriller,119675,4961.0,30000000.0,6.1,1131.0,25480490.0,1.5613
1206,1604,Money Talks (1997),Action|Comedy,119695,9416.0,25000000.0,6.027,390.0,48407611.0,1.3317
1207,1605,Excess Baggage (1997),Adventure|Romance,119086,26180.0,0.0,6.025,244.0,0.0,0.6527
1208,1606,Kull the Conqueror (1997),Action|Adventure,119484,17832.0,30000000.0,5.2,141.0,6112613.0,0.6944
1209,1608,Air Force One (1997),Action|Thriller,118571,9772.0,85000000.0,6.478,3044.0,315200000.0,3.2978
1210,1609,187 (One Eight Seven) (1997),Drama|Thriller,118531,6072.0,20000000.0,6.6,578.0,5716080.0,1.3103
1211,1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,99810,1669.0,30000000.0,7.38,3355.0,200512643.0,4.362
1212,1611,My Own Private Idaho (1991),Drama|Romance,102494,468.0,2500000.0,7.1,1139.0,6400000.0,1.9286
1213,1612,"Kiss Me, Guido (1997)",Comedy,119465,32519.0,740000.0,5.1,27.0,1918497.0,0.2417
1214,1613,Star Maps (1997),Drama,120197,108401.0,0.0,5.6,17.0,0.0,0.5027
1215,1614,In & Out (1997),Comedy,119360,10806.0,35000000.0,6.5,700.0,63900000.0,1.1821
1216,1615,"Edge, The (1997)",Adventure|Drama,119051,9433.0,30000000.0,6.839,1194.0,43300000.0,2.7206
1217,1616,"Peacemaker, The (1997)",Action|Thriller|War,119874,6623.0,50000000.0,6.0,1019.0,110463140.0,1.8391
1218,1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,119488,2118.0,35000000.0,7.794,5072.0,126216940.0,4.4633
1219,1619,Seven Years in Tibet (1997),Adventure|Drama|War,120102,978.0,70000000.0,7.156,2890.0,131457682.0,2.3995
1220,1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller,119468,9437.0,27000000.0,6.53,1691.0,60527873.0,2.7647
1221,1621,Soul Food (1997),Drama,120169,29461.0,0.0,6.3,83.0,0.0,0.5356
1222,1623,Wishmaster (1997),Horror,120524,10351.0,5000000.0,6.016,617.0,15738769.0,4.2002
1223,1624,"Thousand Acres, A (1997)",Drama,120323,66588.0,28000000.0,5.8,74.0,7936780.0,0.7892
1224,1625,"Game, The (1997)",Drama|Mystery|Thriller,119174,2649.0,50000000.0,7.6,6744.0,109423648.0,5.7341
1225,1626,Fire Down Below (1997),Action|Drama|Thriller,119123,14289.0,60000000.0,5.7,360.0,16228448.0,1.7518
1226,1627,U Turn (1997),Crime|Drama|Mystery,120399,10155.0,19000000.0,6.6,744.0,6682098.0,1.9099
1227,1629,"MatchMaker, The (1997)",Comedy|Romance,119632,20457.0,7000000.0,6.2,47.0,6000000.0,0.4325
1228,1631,"Assignment, The (1997)",Action|Thriller,118647,18355.0,0.0,6.4,150.0,0.0,0.8141
